source_file,Date,HomeTeam,AwayTeam,Inning,Top/Bottom,Outs,Balls,Strikes,PAofInning,PitchofPA,Pitcher,PitcherTeam,PitcherThrows,Batter,BatterTeam,PitchCall,KorBB,AutoPitchType,TaggedPitchType,RelSpeed,SpinRate,InducedVertBreak,HorzBreak,PlateLocSide,PlateLocHeight,PlayResult,TaggedHitType,ExitSpeed,Angle,Direction,Distance
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,1,5,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,81.0,2308.0,10.0,10.1,0.62,2.35,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,1,6,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,Walk,Slider,Slider,80.0,2184.0,4.5,7.4,0.23,1.99,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,2,1,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,90.8,2340.0,18.7,-6.8,-0.44,3.94,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,2,2,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,94.4,2311.0,15.2,-4.4,-0.98,1.95,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,2,3,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,94.2,2365.0,17.0,-7.7,0.11,3.21,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,2,4,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Sinker,Sinker,90.2,2016.0,8.8,-17.9,1.22,1.91,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,2,5,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,Strikeout,Slider,Slider,80.5,2436.0,2.2,7.5,-1.06,3.71,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,1,0,0,3,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,,Changeup,Changeup,79.4,1843.0,8.1,-10.3,-0.07,2.92,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,1,0,0,3,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Sinker,Sinker,91.3,2101.0,8.0,-12.7,0.97,2.18,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,3,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,FoulBall,,Changeup,Changeup,84.6,1776.0,10.3,-13.4,0.7,2.65,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,1,0,0,3,4,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Slider,Slider,78.8,2327.0,7.9,5.7,0.47,1.65,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,3,5,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,Walk,Changeup,Changeup,83.1,1920.0,7.7,-15.5,0.77,1.24,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,4,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,FoulBall,,Slider,Slider,79.3,2418.0,6.0,6.7,-0.65,2.8,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,4,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,81.9,1603.0,4.2,-11.3,0.66,2.91,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,4,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,82.4,1962.0,9.4,-15.1,0.37,2.47,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,4,4,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,,Changeup,Changeup,81.8,1932.0,8.5,-14.9,0.12,1.93,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,1,0,0,4,5,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,Walk,Four-Seam,Four-Seam,89.9,2397.0,15.8,-4.9,1.54,2.47,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,0,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeCalled,,Changeup,Changeup,81.1,1676.0,10.2,-13.7,0.58,1.43,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,5,Bottom,2,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,InPlay,,Changeup,Changeup,83.3,1689.0,13.5,-11.9,-0.97,1.55,Triple,LineDrive,104.5,17.6,9.0,150.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,1,1,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Slider,Slider,81.6,2433.0,6.3,4.1,-1.34,3.24,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,2,0,0,1,2,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Sinker,Sinker,90.6,2011.0,10.0,-13.2,-0.61,3.22,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,2,0,0,1,3,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Sinker,Sinker,89.6,2285.0,7.8,-12.7,0.65,2.55,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,2,0,0,1,4,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,InPlay,,Slider,Slider,79.6,2495.0,0.8,9.6,0.57,2.02,Double,GroundBall,88.0,3.4,-14.2,119.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,2,1,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,91.2,2391.0,14.3,-6.9,0.72,2.36,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,2,2,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeCalled,,Changeup,Changeup,82.2,1679.0,9.4,-12.3,0.12,4.23,Out,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,3,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,FoulBall,,Slider,Slider,79.6,2412.0,3.3,3.1,-0.79,2.77,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,3,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,89.4,2210.0,10.9,-14.3,0.5,3.8,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,2,0,0,3,3,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,81.9,2322.0,2.7,4.5,0.19,2.55,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,2,0,0,3,4,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Changeup,Changeup,82.6,1608.0,7.3,-10.3,2.03,2.69,Out,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,4,1,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Changeup,Changeup,80.9,1808.0,7.1,-12.6,0.01,2.82,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,4,2,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Four-Seam,Four-Seam,92.3,2407.0,17.0,-6.8,-0.43,2.39,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,4,3,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,80.3,2290.0,5.2,7.7,-0.56,1.56,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,4,4,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,InPlay,,Slider,Slider,81.7,2334.0,5.2,6.1,-0.01,2.26,Out,LineDrive,88.6,-10.0,1.5,135.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Sinker,Sinker,87.8,2123.0,7.5,-14.9,0.2,2.54,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Sinker,Sinker,90.6,2158.0,6.9,-13.4,0.28,1.3,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,2,0,0,5,3,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,BallCalled,,Slider,Slider,80.7,2411.0,-1.7,9.4,-0.36,2.26,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,5,4,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,95.4,2259.0,13.5,-7.9,0.02,1.98,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,1,0,0,5,5,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeCalled,,Sinker,Sinker,89.2,2123.0,4.1,-10.7,-1.12,3.15,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Top,0,0,0,5,6,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,BallCalled,Walk,Four-Seam,Four-Seam,92.9,2118.0,17.5,-9.6,-0.12,1.86,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,2,0,0,1,1,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Changeup,Changeup,81.8,1934.0,5.4,-15.6,-0.81,3.03,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,1,2,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,BallCalled,,Four-Seam,Four-Seam,92.9,2251.0,14.5,-6.3,-0.21,1.91,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,0,0,0,1,3,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,BallCalled,,Sinker,Sinker,90.5,2270.0,9.7,-16.9,-0.97,2.57,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,0,0,0,1,4,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,BallCalled,,Four-Seam,Four-Seam,91.7,2097.0,16.1,-6.6,-2.16,0.69,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,1,5,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,91.9,2302.0,14.6,-5.8,1.35,1.94,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,0,0,0,1,6,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,InPlay,,Four-Seam,Four-Seam,91.4,2273.0,16.3,-6.7,1.24,2.32,Out,FlyBall,92.2,36.4,13.5,191.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,2,0,0,2,1,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeSwinging,,Changeup,Changeup,81.6,1636.0,7.4,-15.2,-1.29,2.41,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,2,2,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeCalled,,Slider,Slider,80.1,2453.0,2.8,4.1,-0.46,2.32,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,0,0,0,2,3,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,FoulBall,,Slider,Slider,78.7,2583.0,2.9,3.0,-1.54,2.22,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,2,4,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,InPlay,,Sinker,Sinker,89.0,2116.0,6.4,-11.2,-0.48,2.24,Single,LineDrive,79.4,14.8,-11.7,208.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,2,0,0,3,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Changeup,Changeup,82.3,1842.0,6.4,-13.8,-0.31,1.65,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,2,0,0,3,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,90.7,2020.0,5.7,-10.6,-0.95,2.43,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,3,3,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,InPlay,,Slider,Slider,79.3,2314.0,1.9,8.8,-1.29,3.61,Out,GroundBall,101.8,35.8,-5.6,229.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,4,1,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,,Slider,Slider,79.5,2363.0,2.8,6.5,-1.28,1.88,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,4,2,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Changeup,Changeup,82.7,1800.0,6.6,-10.2,1.27,3.47,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,4,3,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,InPlay,,Four-Seam,Four-Seam,90.8,2282.0,12.8,-8.6,-0.02,2.36,Out,GroundBall,93.7,-14.7,-33.2,132.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,0,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,79.0,2474.0,5.2,7.1,0.09,2.22,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,1,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,91.4,2232.0,15.8,-7.1,-0.97,3.24,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,6,Bottom,0,0,0,5,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,Strikeout,Four-Seam,Four-Seam,89.0,2368.0,18.6,-5.8,-0.45,3.13,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,1,1,"Foster, Owen",RIV_WAV,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Four-Seam,Four-Seam,91.5,2372.0,19.7,-8.2,0.12,1.71,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,0,0,0,1,2,"Foster, Owen",RIV_WAV,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Slider,Slider,80.2,2378.0,1.8,5.2,-0.79,2.34,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,0,0,0,1,3,"Foster, Owen",RIV_WAV,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Slider,Slider,83.0,2470.0,5.1,8.1,1.89,1.29,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,1,4,"Foster, Owen",RIV_WAV,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,Strikeout,Changeup,Changeup,82.3,1815.0,6.9,-15.1,0.6,1.98,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,0,0,0,2,1,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Slider,Slider,81.8,2424.0,2.0,3.2,-0.79,2.35,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,2,2,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,,Four-Seam,Four-Seam,94.2,2218.0,15.2,-6.7,1.14,2.16,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,2,3,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Slider,Slider,78.7,2377.0,5.1,6.2,0.09,2.2,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,2,4,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,InPlay,,Sinker,Sinker,88.7,2272.0,4.6,-10.6,-0.78,2.02,Out,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,3,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,BallCalled,,Changeup,Changeup,83.2,2106.0,9.0,-12.4,0.05,1.93,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,3,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,88.7,2217.0,5.7,-12.3,0.8,2.89,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,3,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,BallCalled,,Sinker,Sinker,87.2,2231.0,9.4,-13.3,-0.43,1.23,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,3,4,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,91.2,2166.0,18.2,-6.9,-0.3,2.17,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,3,5,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,BallCalled,,Sinker,Sinker,89.0,2241.0,8.5,-18.0,-0.71,1.56,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,0,0,0,3,6,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,InPlay,,Sinker,Sinker,90.0,1949.0,10.0,-16.5,0.2,3.98,Out,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,4,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,82.5,1832.0,6.6,-11.5,0.47,1.84,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,4,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,InPlay,,Four-Seam,Four-Seam,91.8,2157.0,20.0,-6.4,0.01,3.11,Out,LineDrive,89.9,-0.9,-0.9,161.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,5,1,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,FoulBall,,Four-Seam,Four-Seam,91.1,2415.0,16.4,-6.9,0.92,2.64,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,1,0,0,5,2,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,91.7,2297.0,17.1,-9.3,-0.21,2.28,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,5,3,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,BallCalled,,Sinker,Sinker,88.5,2008.0,7.2,-13.9,-0.57,2.67,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,0,0,0,5,4,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,FoulBall,,Sinker,Sinker,90.0,2168.0,12.7,-14.7,-0.03,1.84,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,2,0,0,5,5,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Changeup,Changeup,81.6,2062.0,9.9,-14.0,-0.1,3.1,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Top,0,0,0,5,6,"Foster, Owen",RIV_WAV,Right,"Blake, Mason",OAK_COL,InPlay,,Sinker,Sinker,90.6,2098.0,9.8,-11.5,-1.19,2.09,Out,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,1,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,89.6,2285.0,5.5,-16.0,-0.07,1.01,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,0,0,0,1,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,88.8,2304.0,8.7,-12.8,1.08,1.71,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,1,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,InPlay,,Four-Seam,Four-Seam,91.5,2298.0,17.7,-6.3,-0.7,0.94,Single,Popup,86.8,-16.7,15.1,165.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,2,1,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Sinker,Sinker,92.4,2085.0,9.7,-9.2,-0.64,1.92,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,2,2,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Changeup,Changeup,84.8,1917.0,7.7,-13.4,0.71,1.95,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,2,3,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Sinker,Sinker,88.6,2248.0,10.4,-11.8,0.27,1.32,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,0,0,0,2,4,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Four-Seam,Four-Seam,89.8,2294.0,14.5,-5.3,-0.19,2.55,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,2,5,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Sinker,Sinker,90.0,2211.0,10.8,-17.9,-0.15,2.9,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,0,0,0,2,6,"Monroe, Jake",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,Strikeout,Four-Seam,Four-Seam,92.4,2325.0,14.3,-6.6,0.02,3.18,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,3,1,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,,Sinker,Sinker,88.7,2173.0,11.7,-13.8,0.14,1.0,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,3,2,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Four-Seam,Four-Seam,93.1,2019.0,15.1,-4.6,0.05,2.67,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,3,3,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeCalled,,Sinker,Sinker,92.0,2095.0,8.9,-15.5,-0.66,2.5,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,3,4,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,FoulBall,,Changeup,Changeup,81.8,1834.0,6.3,-10.4,1.69,2.32,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,3,5,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Changeup,Changeup,84.2,1902.0,7.3,-13.5,-0.07,2.28,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,3,6,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,InPlay,,Slider,Slider,80.5,2536.0,6.1,8.1,-0.51,2.96,HomeRun,GroundBall,97.7,8.9,-25.5,316.0
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,4,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Slider,Slider,80.8,2435.0,-1.1,5.8,-0.08,2.26,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,4,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,,Slider,Slider,82.7,2412.0,3.9,4.9,-0.75,3.09,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,4,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Slider,Slider,78.3,2348.0,3.9,8.4,0.37,1.49,,,,,,
